UserID,UTC_Timestamp,SA_Timestamp,View_Year,View_Month,View_Month_Num,View_Day,View_Day_Num,Channel,Duration_Start,Duration_Minutes,Age,Age_Group,Gender,Race,Province,Day_classification
940769,2016-03-20T14:31:00.000Z,2016-03-20T16:31:00.000Z,2016,Mar,3,Sun,1,Channel O,1899-12-31T00:28:00.000Z,42448,25,25-34,male,black,Eastern Cape,Weekend
939792,2016-03-20T14:27:00.000Z,2016-03-20T16:27:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:02:06.000Z,42448,23,18-24,male,indian_asian,Eastern Cape,Weekend
941502,2016-03-20T14:23:00.000Z,2016-03-20T16:23:00.000Z,2016,Mar,3,Sun,1,CNN,1899-12-31T00:00:02.000Z,42448,57,55+,male,None,Mpumalanga,Weekend
886722,2016-03-20T14:17:00.000Z,2016-03-20T16:17:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:00:08.000Z,42448,38,35-44,male,indian_asian,Gauteng,Weekend
820653,2016-03-20T14:16:00.000Z,2016-03-20T16:16:00.000Z,2016,Mar,3,Sun,1,Supersport Live Events,1899-12-31T00:00:48.000Z,42448,36,35-44,male,black,Gauteng,Weekend
866122,2016-03-20T14:14:00.000Z,2016-03-20T16:14:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:00:46.000Z,42448,33,25-34,male,black,Mpumalanga,Weekend
819098,2016-03-20T14:07:00.000Z,2016-03-20T16:07:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:08:52.000Z,42448,47,45-54,male,white,Gauteng,Weekend
2415186,2016-03-20T14:02:00.000Z,2016-03-20T16:02:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:06:26.000Z,42448,42,35-44,male,coloured,Western Cape,Weekend
860029,2016-03-20T14:02:00.000Z,2016-03-20T16:02:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T01:24:24.000Z,42448,36,35-44,male,indian_asian,Gauteng,Weekend
939766,2016-03-20T14:01:00.000Z,2016-03-20T16:01:00.000Z,2016,Mar,3,Sun,1,Channel O,1899-12-31T00:52:42.000Z,42448,22,18-24,male,black,Gauteng,Weekend
810751,2016-03-20T14:01:00.000Z,2016-03-20T16:01:00.000Z,2016,Mar,3,Sun,1,SuperSport Blitz,1899-12-31T00:00:00.000Z,42448,39,35-44,male,black,Gauteng,Weekend
880898,2016-03-20T13:59:00.000Z,2016-03-20T15:59:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:46:28.000Z,42448,59,55+,male,indian_asian,Limpopo,Weekend
893794,2016-03-20T13:57:00.000Z,2016-03-20T15:57:00.000Z,2016,Mar,3,Sun,1,Cartoon Network,1899-12-31T00:00:20.000Z,42448,25,25-34,male,black,North West,Weekend
808966,2016-03-20T13:54:00.000Z,2016-03-20T15:54:00.000Z,2016,Mar,3,Sun,1,Africa Magic,1899-12-31T00:00:53.000Z,42448,21,18-24,male,black,Free State,Weekend
788949,2016-03-20T13:52:00.000Z,2016-03-20T15:52:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:08:26.000Z,42448,29,25-34,male,white,Gauteng,Weekend
939659,2016-03-20T13:51:00.000Z,2016-03-20T15:51:00.000Z,2016,Mar,3,Sun,1,Trace TV,1899-12-31T00:32:21.000Z,42448,21,18-24,male,black,Limpopo,Weekend
941312,2016-03-20T13:43:00.000Z,2016-03-20T15:43:00.000Z,2016,Mar,3,Sun,1,Boomerang,1899-12-31T00:07:49.000Z,42448,47,45-54,male,black,Gauteng,Weekend
804327,2016-03-20T13:38:00.000Z,2016-03-20T15:38:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:00:08.000Z,42448,43,35-44,male,indian_asian,Limpopo,Weekend
893791,2016-03-20T13:29:00.000Z,2016-03-20T15:29:00.000Z,2016,Mar,3,Sun,1,E! Entertainment,1899-12-31T00:01:20.000Z,42448,29,25-34,male,None,Western Cape,Weekend
940635,2016-03-20T13:26:00.000Z,2016-03-20T15:26:00.000Z,2016,Mar,3,Sun,1,Supersport Live Events,1899-12-31T00:00:00.000Z,42448,49,45-54,male,black,Kwazulu Natal,Weekend
788936,2016-03-20T13:24:00.000Z,2016-03-20T15:24:00.000Z,2016,Mar,3,Sun,1,Cartoon Network,1899-12-31T00:01:56.000Z,42448,22,18-24,male,black,Limpopo,Weekend
879801,2016-03-20T13:24:00.000Z,2016-03-20T15:24:00.000Z,2016,Mar,3,Sun,1,Channel O,1899-12-31T00:06:45.000Z,42448,22,18-24,male,other,Limpopo,Weekend
869425,2016-03-20T13:23:00.000Z,2016-03-20T15:23:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:08:54.000Z,42448,32,25-34,male,indian_asian,Gauteng,Weekend
893717,2016-03-20T13:21:00.000Z,2016-03-20T15:21:00.000Z,2016,Mar,3,Sun,1,Africa Magic,1899-12-31T00:00:31.000Z,42448,23,18-24,male,black,Limpopo,Weekend
821746,2016-03-20T13:21:00.000Z,2016-03-20T15:21:00.000Z,2016,Mar,3,Sun,1,SuperSport Blitz,1899-12-31T00:00:56.000Z,42448,30,25-34,male,black,North West,Weekend
2368907,2016-03-20T13:15:00.000Z,2016-03-20T15:15:00.000Z,2016,Mar,3,Sun,1,SawSee,1899-12-31T00:03:20.000Z,42448,40,35-44,female,white,Gauteng,Weekend
2406558,2016-03-20T13:15:00.000Z,2016-03-20T15:15:00.000Z,2016,Mar,3,Sun,1,Supersport Live Events,1899-12-31T00:00:00.000Z,42448,50,45-54,male,coloured,Western Cape,Weekend
940664,2016-03-20T13:11:00.000Z,2016-03-20T15:11:00.000Z,2016,Mar,3,Sun,1,Cartoon Network,1899-12-31T00:01:43.000Z,42448,36,35-44,female,black,Northern Cape,Weekend
894054,2016-03-20T13:06:00.000Z,2016-03-20T15:06:00.000Z,2016,Mar,3,Sun,1,SuperSport Blitz,1899-12-31T00:00:58.000Z,42448,43,35-44,male,black,Kwazulu Natal,Weekend
892577,2016-03-20T13:03:00.000Z,2016-03-20T15:03:00.000Z,2016,Mar,3,Sun,1,SuperSport Blitz,1899-12-31T00:07:14.000Z,42448,30,25-34,male,black,Mpumalanga,Weekend
1998924,2016-03-20T13:01:00.000Z,2016-03-20T15:01:00.000Z,2016,Mar,3,Sun,1,Cartoon Network,1899-12-31T00:01:35.000Z,42448,38,35-44,male,coloured,Mpumalanga,Weekend
939712,2016-03-20T12:59:00.000Z,2016-03-20T14:59:00.000Z,2016,Mar,3,Sun,1,Supersport Live Events,1899-12-31T00:00:48.000Z,42448,42,35-44,male,black,Western Cape,Weekend
866335,2016-03-20T12:50:00.000Z,2016-03-20T14:50:00.000Z,2016,Mar,3,Sun,1,SuperSport Blitz,1899-12-31T00:01:30.000Z,42448,32,25-34,male,black,Gauteng,Weekend
810005,2016-03-20T12:50:00.000Z,2016-03-20T14:50:00.000Z,2016,Mar,3,Sun,1,Supersport Live Events,1899-12-31T00:01:02.000Z,42448,32,25-34,male,black,Mpumalanga,Weekend
788961,2016-03-20T12:37:00.000Z,2016-03-20T14:37:00.000Z,2016,Mar,3,Sun,1,Trace TV,1899-12-31T00:27:18.000Z,42448,62,55+,male,black,North West,Weekend
803159,2016-03-20T12:36:00.000Z,2016-03-20T14:36:00.000Z,2016,Mar,3,Sun,1,SuperSport Blitz,1899-12-31T00:00:32.000Z,42448,30,25-34,male,black,Gauteng,Weekend
939602,2016-03-20T12:27:00.000Z,2016-03-20T14:27:00.000Z,2016,Mar,3,Sun,1,Cartoon Network,1899-12-31T00:00:49.000Z,42448,18,18-24,male,coloured,Eastern Cape,Weekend
794328,2016-03-20T12:27:00.000Z,2016-03-20T14:27:00.000Z,2016,Mar,3,Sun,1,Trace TV,1899-12-31T01:07:57.000Z,42448,24,18-24,male,coloured,Western Cape,Weekend
832495,2016-03-20T12:19:00.000Z,2016-03-20T14:19:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:02:08.000Z,42448,27,25-34,male,indian_asian,Limpopo,Weekend
803047,2016-03-20T12:19:00.000Z,2016-03-20T14:19:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T01:52:46.000Z,42448,0,Under 18,None,None,None,Weekend
2370632,2016-03-20T12:09:00.000Z,2016-03-20T14:09:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:06:28.000Z,42448,52,45-54,male,indian_asian,Limpopo,Weekend
549969,2016-03-20T12:06:00.000Z,2016-03-20T14:06:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:00:36.000Z,42448,21,18-24,male,indian_asian,Mpumalanga,Weekend
858939,2016-03-20T11:59:00.000Z,2016-03-20T13:59:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:12:30.000Z,42448,0,Under 18,None,None,None,Weekend
892644,2016-03-20T11:58:00.000Z,2016-03-20T13:58:00.000Z,2016,Mar,3,Sun,1,Trace TV,1899-12-31T00:00:33.000Z,42448,18,18-24,male,black,Gauteng,Weekend
1108443,2016-03-20T11:56:00.000Z,2016-03-20T13:56:00.000Z,2016,Mar,3,Sun,1,Boomerang,1899-12-31T00:10:32.000Z,42448,29,25-34,male,black,Gauteng,Weekend
893233,2016-03-20T11:56:00.000Z,2016-03-20T13:56:00.000Z,2016,Mar,3,Sun,1,CNN,1899-12-31T00:00:59.000Z,42448,26,25-34,male,coloured,Northern Cape,Weekend
2216357,2016-03-20T11:38:00.000Z,2016-03-20T13:38:00.000Z,2016,Mar,3,Sun,1,SawSee,1899-12-31T00:00:33.000Z,42448,35,35-44,male,black,Western Cape,Weekend
1109231,2016-03-20T11:35:00.000Z,2016-03-20T13:35:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T01:32:08.000Z,42448,32,25-34,male,indian_asian,Gauteng,Weekend
893304,2016-03-20T11:34:00.000Z,2016-03-20T13:34:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:01:12.000Z,42448,24,18-24,male,indian_asian,Mpumalanga,Weekend
794315,2016-03-20T11:32:00.000Z,2016-03-20T13:32:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:54:48.000Z,42448,0,Under 18,None,None,None,Weekend
2423144,2016-03-20T11:26:00.000Z,2016-03-20T13:26:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:06:18.000Z,42448,39,35-44,male,coloured,Kwazulu Natal,Weekend
866564,2016-03-20T11:15:00.000Z,2016-03-20T13:15:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:11:18.000Z,42448,30,25-34,male,indian_asian,Gauteng,Weekend
892698,2016-03-20T10:53:00.000Z,2016-03-20T12:53:00.000Z,2016,Mar,3,Sun,1,Trace TV,1899-12-31T00:00:27.000Z,42448,48,45-54,female,indian_asian,Western Cape,Weekend
600115,2016-03-20T10:49:00.000Z,2016-03-20T12:49:00.000Z,2016,Mar,3,Sun,1,Channel O,1899-12-31T00:00:36.000Z,42448,44,35-44,male,white,Mpumalanga,Weekend
832298,2016-03-20T10:49:00.000Z,2016-03-20T12:49:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T01:27:00.000Z,42448,26,25-34,male,indian_asian,Gauteng,Weekend
773368,2016-03-20T10:45:00.000Z,2016-03-20T12:45:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:09:22.000Z,42448,39,35-44,male,black,Gauteng,Weekend
939624,2016-03-20T10:44:00.000Z,2016-03-20T12:44:00.000Z,2016,Mar,3,Sun,1,Vuzu,1899-12-31T00:02:09.000Z,42448,19,18-24,male,black,Gauteng,Weekend
939624,2016-03-20T10:36:00.000Z,2016-03-20T12:36:00.000Z,2016,Mar,3,Sun,1,Vuzu,1899-12-31T00:00:53.000Z,42448,19,18-24,male,black,Gauteng,Weekend
940779,2016-03-20T10:19:00.000Z,2016-03-20T12:19:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:04:12.000Z,42448,33,25-34,male,indian_asian,Kwazulu Natal,Weekend
886109,2016-03-20T10:10:00.000Z,2016-03-20T12:10:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:02:36.000Z,42448,31,25-34,male,indian_asian,Eastern Cape,Weekend
821747,2016-03-20T10:03:00.000Z,2016-03-20T12:03:00.000Z,2016,Mar,3,Sun,1,Channel O,1899-12-31T00:03:54.000Z,42448,30,25-34,male,coloured,Western Cape,Weekend
2368806,2016-03-20T09:58:00.000Z,2016-03-20T11:58:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:00:00.000Z,42448,27,25-34,male,indian_asian,Limpopo,Weekend
2091371,2016-03-20T09:57:00.000Z,2016-03-20T11:57:00.000Z,2016,Mar,3,Sun,1,Boomerang,1899-12-31T00:04:02.000Z,42448,44,35-44,male,black,Gauteng,Weekend
2371000,2016-03-20T09:43:00.000Z,2016-03-20T11:43:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:03:58.000Z,42448,53,45-54,female,white,Eastern Cape,Weekend
794315,2016-03-20T09:41:00.000Z,2016-03-20T11:41:00.000Z,2016,Mar,3,Sun,1,Trace TV,1899-12-31T00:00:51.000Z,42448,0,Under 18,None,None,None,Weekend
893959,2016-03-20T09:38:00.000Z,2016-03-20T11:38:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:25:02.000Z,42448,18,18-24,male,indian_asian,Kwazulu Natal,Weekend
820014,2016-03-20T09:36:00.000Z,2016-03-20T11:36:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:04:08.000Z,42448,32,25-34,male,indian_asian,Limpopo,Weekend
2370925,2016-03-20T09:35:00.000Z,2016-03-20T11:35:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T01:21:50.000Z,42448,43,35-44,male,coloured,Western Cape,Weekend
2406686,2016-03-20T09:31:00.000Z,2016-03-20T11:31:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:13:54.000Z,42448,41,35-44,male,white,North West,Weekend
2422252,2016-03-20T09:29:00.000Z,2016-03-20T11:29:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T01:51:58.000Z,42448,39,35-44,male,coloured,Kwazulu Natal,Weekend
1107044,2016-03-20T09:15:00.000Z,2016-03-20T11:15:00.000Z,2016,Mar,3,Sun,1,Africa Magic,1899-12-31T00:00:55.000Z,42448,32,25-34,female,black,Mpumalanga,Weekend
819524,2016-03-20T09:02:00.000Z,2016-03-20T11:02:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:00:04.000Z,42448,40,35-44,male,coloured,Western Cape,Weekend
809675,2016-03-20T09:02:00.000Z,2016-03-20T11:02:00.000Z,2016,Mar,3,Sun,1,Supersport Live Events,1899-12-31T00:00:42.000Z,42448,60,55+,male,white,Kwazulu Natal,Weekend
893483,2016-03-20T09:01:00.000Z,2016-03-20T11:01:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:03:50.000Z,42448,37,35-44,male,indian_asian,Limpopo,Weekend
821657,2016-03-20T08:52:00.000Z,2016-03-20T10:52:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:03:10.000Z,42448,21,18-24,male,None,Kwazulu Natal,Weekend
809231,2016-03-20T08:44:00.000Z,2016-03-20T10:44:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:05:56.000Z,42448,45,45-54,male,black,Gauteng,Weekend
820014,2016-03-20T08:35:00.000Z,2016-03-20T10:35:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:01:14.000Z,42448,32,25-34,male,indian_asian,Limpopo,Weekend
793382,2016-03-20T08:28:00.000Z,2016-03-20T10:28:00.000Z,2016,Mar,3,Sun,1,Supersport Live Events,1899-12-31T00:00:48.000Z,42448,0,Under 18,None,None,None,Weekend
1106425,2016-03-20T08:27:00.000Z,2016-03-20T10:27:00.000Z,2016,Mar,3,Sun,1,Channel O,1899-12-31T00:14:18.000Z,42448,27,25-34,male,black,Gauteng,Weekend
2368984,2016-03-20T08:27:00.000Z,2016-03-20T10:27:00.000Z,2016,Mar,3,Sun,1,ICC Cricket World Cup 2011,1899-12-31T00:01:08.000Z,42448,28,25-34,male,indian_asian,Limpopo,Weekend
809908,2016-03-20T08:00:00.000Z,2016-03-20T10:00:00.000Z,2016,Mar,3,Sun,1,Africa Magic,1899-12-31T00:00:13.500Z,42448,9,Under 18,male,indian_asian,Eastern Cape,Weekend
2288944,2016-03-20T07:49:00.000Z,2016-03-20T09:49:00.000Z,2016,Mar,3,Sun,1,Africa Magic,1899-12-31T00:01:26.000Z,42448,41,35-44,male,black,Gauteng,Weekend
892732,2016-03-20T07:41:00.000Z,2016-03-20T09:41:00.000Z,2016,Mar,3,Sun,1,Channel O,1899-12-31T00:15:39.000Z,42448,25,25-34,male,black,Gauteng,Weekend
804539,2016-03-20T07:35:00.000Z,2016-03-20T09:35:00.000Z,2016,Mar,3,Sun,1,SuperSport Blitz,1899-12-31T00:16:38.000Z,42448,50,45-54,male,None,Gauteng,Weekend
892729,2016-03-20T07:28:00.000Z,2016-03-20T09:28:00.000Z,2016,Mar,3,Sun,1,Supersport Live Events,1899-12-31T00:00:56.000Z,42448,32,25-34,female,black,Gauteng,Weekend
892644,2016-03-20T06:59:00.000Z,2016-03-20T08:59:00.000Z,2016,Mar,3,Sun,1,Cartoon Network,1899-12-31T00:01:02.000Z,42448,18,18-24,male,black,Gauteng,Weekend
893341,2016-03-20T06:18:00.000Z,2016-03-20T08:18:00.000Z,2016,Mar,3,Sun,1,Cartoon Network,1899-12-31T00:01:08.000Z,42448,9,Under 18,male,white,Kwazulu Natal,Weekend
2205434,2016-03-20T05:56:00.000Z,2016-03-20T07:56:00.000Z,2016,Mar,3,Sun,1,Cartoon Network,1899-12-31T00:00:07.000Z,42448,40,35-44,male,black,Gauteng,Weekend
941525,2016-03-20T05:22:00.000Z,2016-03-20T07:22:00.000Z,2016,Mar,3,Sun,1,Channel O,1899-12-31T00:00:06.000Z,42448,41,35-44,male,indian_asian,Gauteng,Weekend
729345,2016-03-20T04:41:00.000Z,2016-03-20T06:41:00.000Z,2016,Mar,3,Sun,1,Boomerang,1899-12-31T00:01:36.000Z,42448,44,35-44,male,white,Gauteng,Weekend
793571,2016-03-20T04:25:00.000Z,2016-03-20T06:25:00.000Z,2016,Mar,3,Sun,1,Channel O,1899-12-31T00:17:15.000Z,42448,9,Under 18,female,white,Eastern Cape,Weekend
2370319,2016-03-20T04:12:00.000Z,2016-03-20T06:12:00.000Z,2016,Mar,3,Sun,1,SuperSport Blitz,1899-12-31T00:12:30.000Z,42448,27,25-34,male,None,Limpopo,Weekend
866643,2016-03-20T04:03:00.000Z,2016-03-20T06:03:00.000Z,2016,Mar,3,Sun,1,Cartoon Network,1899-12-31T00:02:26.000Z,42448,22,18-24,male,black,Mpumalanga,Weekend
892878,2016-03-20T03:47:00.000Z,2016-03-20T05:47:00.000Z,2016,Mar,3,Sun,1,Trace TV,1899-12-31T00:00:57.000Z,42448,29,25-34,male,black,Kwazulu Natal,Weekend
2423050,2016-03-20T01:25:00.000Z,2016-03-20T03:25:00.000Z,2016,Mar,3,Sun,1,CNN,1899-12-31T00:00:00.000Z,42448,39,35-44,male,coloured,Kwazulu Natal,Weekend
940586,2016-03-20T00:16:00.000Z,2016-03-20T02:16:00.000Z,2016,Mar,3,Sun,1,CNN,1899-12-31T00:41:08.000Z,42448,34,25-34,male,black,Gauteng,Weekend
69707,2016-03-19T22:13:00.000Z,2016-03-20T00:13:00.000Z,2016,Mar,3,Sat,7,SuperSport Blitz,1899-12-31T00:01:50.000Z,42447,34,25-34,male,indian_asian,Kwazulu Natal,Weekend
86703,2016-03-19T22:08:00.000Z,2016-03-20T00:08:00.000Z,2016,Mar,3,Sat,7,Supersport Live Events,1899-12-31T00:00:00.000Z,42447,25,25-34,male,black,Limpopo,Weekend
940586,2016-03-19T22:02:00.000Z,2016-03-20T00:02:00.000Z,2016,Mar,3,Sat,7,CNN,1899-12-31T00:01:24.000Z,42447,34,25-34,male,black,Gauteng,Weekend
2427141,2016-03-19T22:00:00.000Z,2016-03-20T00:00:00.000Z,2016,Mar,3,Sat,7,Channel O,1899-12-31T00:12:45.000Z,42447,39,35-44,male,coloured,Kwazulu Natal,Weekend
893674,2016-03-19T21:27:00.000Z,2016-03-19T23:27:00.000Z,2016,Mar,3,Sat,7,Africa Magic,1899-12-31T00:00:39.500Z,42447,39,35-44,female,black,Gauteng,Weekend
940671,2016-03-19T21:27:00.000Z,2016-03-19T23:27:00.000Z,2016,Mar,3,Sat,7,Channel O,1899-12-31T00:01:30.000Z,42447,34,25-34,male,white,Kwazulu Natal,Weekend
788215,2016-03-19T21:03:00.000Z,2016-03-19T23:03:00.000Z,2016,Mar,3,Sat,7,E! Entertainment,1899-12-31T00:02:58.000Z,42447,33,25-34,male,indian_asian,Limpopo,Weekend
893450,2016-03-19T20:44:00.000Z,2016-03-19T22:44:00.000Z,2016,Mar,3,Sat,7,Supersport Live Events,1899-12-31T00:00:00.000Z,42447,33,25-34,male,black,Gauteng,Weekend
2370034,2016-03-19T20:36:00.000Z,2016-03-19T22:36:00.000Z,2016,Mar,3,Sat,7,Supersport Live Events,1899-12-31T00:01:32.000Z,42447,30,25-34,male,coloured,Western Cape,Weekend
867973,2016-03-19T20:36:00.000Z,2016-03-19T22:36:00.000Z,2016,Mar,3,Sat,7,Supersport Live Events,1899-12-31T00:00:00.000Z,42447,39,35-44,male,black,Western Cape,Weekend
866643,2016-03-19T20:33:00.000Z,2016-03-19T22:33:00.000Z,2016,Mar,3,Sat,7,Africa Magic,1899-12-31T00:21:19.500Z,42447,22,18-24,male,black,Mpumalanga,Weekend
808966,2016-03-19T20:17:00.000Z,2016-03-19T22:17:00.000Z,2016,Mar,3,Sat,7,Boomerang,1899-12-31T00:37:25.000Z,42447,21,18-24,male,black,Free State,Weekend
867790,2016-03-19T20:10:00.000Z,2016-03-19T22:10:00.000Z,2016,Mar,3,Sat,7,Cartoon Network,1899-12-31T00:21:17.000Z,42447,18,18-24,male,white,Western Cape,Weekend
883186,2016-03-19T20:07:00.000Z,2016-03-19T22:07:00.000Z,2016,Mar,3,Sat,7,SuperSport Blitz,1899-12-31T00:05:08.000Z,42447,45,45-54,male,black,Western Cape,Weekend
2426196,2016-03-19T20:03:00.000Z,2016-03-19T22:03:00.000Z,2016,Mar,3,Sat,7,Cartoon Network,1899-12-31T00:00:29.000Z,42447,39,35-44,male,coloured,Kwazulu Natal,Weekend
2203930,2016-03-19T20:00:00.000Z,2016-03-19T22:00:00.000Z,2016,Mar,3,Sat,7,SuperSport Blitz,1899-12-31T00:18:24.000Z,42447,39,35-44,female,coloured,Western Cape,Weekend
866372,2016-03-19T19:47:00.000Z,2016-03-19T21:47:00.000Z,2016,Mar,3,Sat,7,ICC Cricket World Cup 2011,1899-12-31T00:00:50.000Z,42447,22,18-24,male,None,Western Cape,Weekend
941525,2016-03-19T19:44:00.000Z,2016-03-19T21:44:00.000Z,2016,Mar,3,Sat,7,Trace TV,1899-12-31T00:02:51.000Z,42447,41,35-44,male,indian_asian,Gauteng,Weekend
773326,2016-03-19T19:42:00.000Z,2016-03-19T21:42:00.000Z,2016,Mar,3,Sat,7,kykNET,1899-12-31T00:01:03.000Z,42447,45,45-54,male,white,Gauteng,Weekend
773138,2016-03-19T19:18:00.000Z,2016-03-19T21:18:00.000Z,2016,Mar,3,Sat,7,Africa Magic,1899-12-31T00:01:57.500Z,42447,40,35-44,male,black,North West,Weekend
939659,2016-03-19T19:11:00.000Z,2016-03-19T21:11:00.000Z,2016,Mar,3,Sat,7,SuperSport Blitz,1899-12-31T00:01:08.000Z,42447,21,18-24,male,black,Limpopo,Weekend
939659,2016-03-19T19:09:00.000Z,2016-03-19T21:09:00.000Z,2016,Mar,3,Sat,7,Africa Magic,1899-12-31T00:02:57.000Z,42447,21,18-24,male,black,Limpopo,Weekend
772098,2016-03-19T19:04:00.000Z,2016-03-19T21:04:00.000Z,2016,Mar,3,Sat,7,Supersport Live Events,1899-12-31T00:17:02.000Z,42447,54,45-54,male,white,Western Cape,Weekend
2370319,2016-03-19T18:56:00.000Z,2016-03-19T20:56:00.000Z,2016,Mar,3,Sat,7,SuperSport Blitz,1899-12-31T00:07:28.000Z,42447,27,25-34,male,None,Limpopo,Weekend
821943,2016-03-19T18:54:00.000Z,2016-03-19T20:54:00.000Z,2016,Mar,3,Sat,7,Supersport Live Events,1899-12-31T00:21:30.000Z,42447,28,25-34,male,white,Gauteng,Weekend
2370632,2016-03-19T18:52:00.000Z,2016-03-19T20:52:00.000Z,2016,Mar,3,Sat,7,SuperSport Blitz,1899-12-31T00:01:36.000Z,42447,52,45-54,male,indian_asian,Limpopo,Weekend
2092216,2016-03-19T18:48:00.000Z,2016-03-19T20:48:00.000Z,2016,Mar,3,Sat,7,Supersport Live Events,1899-12-31T00:00:22.000Z,42447,62,55+,male,white,Western Cape,Weekend
822477,2016-03-19T18:44:00.000Z,2016-03-19T20:44:00.000Z,2016,Mar,3,Sat,7,Supersport Live Events,1899-12-31T00:11:48.000Z,42447,45,45-54,male,indian_asian,Gauteng,Weekend
882400,2016-03-19T18:41:00.000Z,2016-03-19T20:41:00.000Z,2016,Mar,3,Sat,7,Supersport Live Events,1899-12-31T00:02:38.000Z,42447,24,18-24,male,white,Gauteng,Weekend
2368568,2016-03-19T18:36:00.000Z,2016-03-19T20:36:00.000Z,2016,Mar,3,Sat,7,CNN,1899-12-31T00:02:01.000Z,42447,49,45-54,male,indian_asian,Kwazulu Natal,Weekend
941525,2016-03-19T18:35:00.000Z,2016-03-19T20:35:00.000Z,2016,Mar,3,Sat,7,DStv Events 1,1899-12-31T00:00:45.000Z,42447,41,35-44,male,indian_asian,Gauteng,Weekend
2092216,2016-03-19T18:32:00.000Z,2016-03-19T20:32:00.000Z,2016,Mar,3,Sat,7,ICC Cricket World Cup 2011,1899-12-31T00:00:52.000Z,42447,62,55+,male,white,Western Cape,Weekend
821631,2016-03-19T18:29:00.000Z,2016-03-19T20:29:00.000Z,2016,Mar,3,Sat,7,Supersport Live Events,1899-12-31T00:44:12.000Z,42447,31,25-34,male,black,Gauteng,Weekend
789060,2016-03-19T18:22:00.000Z,2016-03-19T20:22:00.000Z,2016,Mar,3,Sat,7,Trace TV,1899-12-31T00:02:39.000Z,42447,32,25-34,male,black,Gauteng,Weekend
2216346,2016-03-19T18:21:00.000Z,2016-03-19T20:21:00.000Z,2016,Mar,3,Sat,7,Supersport Live Events,1899-12-31T00:12:52.000Z,42447,48,45-54,female,coloured,Western Cape,Weekend
885392,2016-03-19T18:17:00.000Z,2016-03-19T20:17:00.000Z,2016,Mar,3,Sat,7,Cartoon Network,1899-12-31T00:03:00.000Z,42447,35,35-44,female,None,Gauteng,Weekend
